,id,date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,yr_built,zipcode,lat,long,age
17214,3235390010,2015-05-05,265000.0,3,1,8126,1,0,1991,98031,47.3871,-122.189,24
17215,2966800010,2014-11-20,297000.0,4,1,5341,1,0,1951,98166,47.4663,-122.363,63
17216,6600410290,2014-08-19,207500.0,3,1,12528,1,0,1970,98042,47.3234,-122.142,44
17217,6300500479,2014-08-19,410000.0,3,2,1418,3,0,2014,98133,47.7047,-122.34,0
17218,1450900020,2014-10-03,268000.0,3,2,8416,1,0,1994,98031,47.397,-122.187,20
17219,1284000010,2014-08-05,330000.0,4,1,50094,1,0,1967,98022,47.2194,-122.059,47
17220,3626039028,2014-08-18,417500.0,3,1,7491,1,0,1917,98177,47.7024,-122.359,97
17221,7856560380,2014-08-04,760000.0,4,2,8500,2,0,1979,98006,47.5569,-122.151,35
17222,2770604346,2014-07-05,499000.0,3,2,1326,3,0,1995,98119,47.6457,-122.374,19
17223,9202650130,2014-06-18,620000.0,4,2,7683,2,0,1987,98027,47.5644,-122.092,27
17224,8700100010,2014-07-10,315000.0,3,2,6837,2,0,1992,98030,47.3608,-122.194,22
17225,4045750010,2015-04-09,624950.0,3,2,4730,2,0,1994,98033,47.6874,-122.178,21
17226,5706201470,2015-04-28,525000.0,3,2,12350,1,0,1961,98027,47.5247,-122.052,54
17227,8835210130,2014-08-08,300000.0,2,1,3927,2,0,1982,98034,47.7248,-122.162,32
17228,8731990440,2015-03-10,299900.0,4,2,7200,1,0,1977,98023,47.3203,-122.385,38
17229,5540000050,2014-06-12,299000.0,3,2,10119,1,0,1966,98030,47.3783,-122.22,48
17230,2470200020,2014-05-14,1880000.0,4,2,19542,1,0,1968,98039,47.6245,-122.236,46
17231,9500900430,2014-06-13,265000.0,4,1,10588,1,0,1958,98002,47.289,-122.212,56
17232,3024089049,2014-06-09,280000.0,2,1,158558,1,0,1948,98065,47.5319,-121.84,66
17233,6600410170,2014-05-28,124740.0,3,1,15600,1,0,1978,98042,47.3224,-122.143,36
17234,7796000095,2015-01-06,1085000.0,3,2,34850,1,0,1957,98033,47.6611,-122.169,58
17236,316000190,2015-02-15,219000.0,4,1,5339,1,0,1948,98168,47.5046,-122.3,67
17237,9276200190,2015-04-16,569950.0,5,1,6250,1,0,1926,98116,47.5807,-122.389,89
17238,1447600285,2014-06-09,212500.0,2,2,21712,1,0,1938,98168,47.4905,-122.331,76
17239,5307100280,2014-08-11,680000.0,3,2,8316,1,0,1960,98005,47.5849,-122.169,54
17240,1338800280,2014-09-29,1457000.0,4,1,6900,2,0,1909,98112,47.6275,-122.305,105
17241,3211200420,2014-06-18,300000.0,3,1,7700,1,0,1971,98034,47.7303,-122.238,43
17242,2770604082,2015-03-10,629950.0,3,2,1683,2,0,2014,98119,47.6424,-122.374,1
17243,7334600280,2014-12-02,349900.0,2,1,9230,1,0,1969,98045,47.4701,-121.744,45
17244,5406500440,2014-08-12,690000.0,4,2,6235,2,0,2001,98075,47.5976,-122.039,13
17245,1235100328,2015-02-25,1454000.0,5,4,11334,2,0,2014,98033,47.6771,-122.187,1
17246,4141010050,2015-01-21,1288000.0,3,2,12625,2,0,1987,98040,47.5327,-122.232,28
17247,9510310280,2014-07-09,696000.0,4,3,38546,2,0,1996,98045,47.4776,-121.73,18
17248,725069102,2015-03-30,650000.0,3,2,60112,2,0,1976,98053,47.6723,-122.082,39
17249,8562901350,2014-08-12,640000.0,3,3,10800,2,0,1998,98074,47.6083,-122.06,16
17250,1442700430,2014-08-08,499950.0,5,2,23809,1,0,1978,98038,47.3727,-122.054,36
17251,6806300980,2014-12-23,490000.0,4,2,8387,2,0,1997,98042,47.3623,-122.127,17
17252,8562740290,2014-10-10,685000.0,5,2,5635,2,0,2003,98027,47.5362,-122.067,11
17253,7454001405,2015-04-03,387500.0,4,1,7140,2,0,1942,98146,47.512,-122.376,73
17254,952007141,2015-04-21,401750.0,2,1,1236,2,0,2005,98116,47.5619,-122.382,10
17255,1545806720,2014-08-26,254950.0,4,2,8800,1,0,1977,98038,47.3676,-122.046,37
17256,5561300980,2015-03-20,500000.0,4,2,36680,2,0,1977,98027,47.4663,-122.006,38
17257,9348700480,2014-07-15,856500.0,4,2,8147,2,0,2003,98052,47.7048,-122.107,11
17258,1868900285,2014-05-23,552000.0,3,1,5000,1,0,1919,98115,47.6724,-122.296,95
17259,8651720470,2014-09-10,506500.0,4,2,7200,1,0,1978,98034,47.7278,-122.218,36
17260,3904950190,2014-05-27,500000.0,3,2,4539,2,0,1988,98029,47.5754,-122.013,26
17261,5300200050,2014-07-29,280000.0,4,2,10160,1,0,1968,98168,47.5123,-122.32,46
17262,7334501300,2015-03-06,308000.0,3,1,11475,1,0,1979,98045,47.4635,-121.746,36
17263,8078350280,2015-02-05,613500.0,3,2,7035,2,0,1989,98029,47.5713,-122.02,26
17264,4068300280,2014-07-08,255000.0,3,1,9720,1,0,1976,98010,47.3433,-122.037,38
17265,2625079030,2014-10-28,545000.0,3,2,136343,2,0,1977,98014,47.6223,-121.869,37
17266,1024069063,2014-09-23,620000.0,4,2,34498,1,0,1966,98075,47.5832,-122.02,48
17267,3624039102,2014-10-25,450000.0,3,1,6800,1,0,1949,98126,47.5314,-122.373,65
17268,8025700460,2015-05-08,279000.0,4,1,7275,1,0,1976,98031,47.4002,-122.189,39
17269,8956000460,2015-01-23,625000.0,3,2,3200,2,0,2009,98027,47.5463,-122.015,6
17270,2329800630,2014-05-27,274950.0,3,1,7415,1,0,1987,98042,47.3776,-122.116,27
17271,2491200050,2014-10-23,423000.0,3,1,6038,1,0,1952,98126,47.5233,-122.378,62
17272,6181700250,2015-02-26,350000.0,2,1,5820,1,0,1950,98028,47.7598,-122.255,65
17273,2460500020,2015-03-30,305000.0,4,1,10140,1,0,1968,98001,47.3352,-122.278,47
17274,7893801760,2014-11-17,368000.0,3,1,11340,1,0,1966,98198,47.4109,-122.329,48
17275,5259800440,2014-09-26,232000.0,3,1,6604,1,0,1984,98023,47.323,-122.349,30
17276,7338402850,2014-11-26,250000.0,4,3,2500,2,0,2000,98108,47.5333,-122.294,14
17277,1423910130,2015-02-11,220000.0,3,1,8917,1,0,1966,98058,47.4528,-122.172,49
17278,2769602135,2014-08-13,435000.0,3,2,2500,1,0,1986,98107,47.6753,-122.363,28
17279,4365200425,2014-06-24,350000.0,2,1,7680,1,0,1922,98126,47.5245,-122.371,92
17280,2473380920,2014-08-13,206325.0,5,2,10202,1,0,1970,98058,47.4572,-122.167,44
17281,2473380920,2015-02-27,339000.0,5,2,10202,1,0,1970,98058,47.4572,-122.167,45
17282,2787700630,2015-03-18,399000.0,4,2,7355,1,0,1969,98059,47.5078,-122.161,46
17283,6917700305,2015-02-19,529000.0,2,1,7667,1,0,1950,98199,47.6571,-122.396,65
17284,7215720420,2015-03-04,640000.0,4,2,7722,2,0,1999,98075,47.5992,-122.019,16
17285,2856100250,2014-11-06,735000.0,4,2,2550,3,0,2004,98117,47.6765,-122.389,10
17286,9421500130,2014-06-16,378000.0,5,2,8015,1,0,1960,98125,47.7255,-122.297,54
17287,1250201640,2014-05-07,775000.0,3,2,7200,1,0,1905,98144,47.5972,-122.292,109
17288,5316100920,2014-07-25,2250000.0,3,4,7800,2,0,1954,98112,47.6288,-122.282,60
17289,6813600605,2015-01-28,1350000.0,4,4,7440,3,0,2014,98103,47.6875,-122.33,1
17290,1974300020,2014-08-27,380000.0,4,2,11500,1,0,1967,98034,47.7089,-122.241,47
17291,1974300020,2015-02-18,624900.0,4,2,11500,1,0,1967,98034,47.7089,-122.241,48
17292,3630020380,2014-11-07,379770.0,3,2,1779,2,0,2005,98029,47.5472,-121.998,9
17293,1771000290,2014-12-03,340000.0,3,1,16200,1,0,1976,98077,47.7427,-122.071,38
17294,5126310470,2015-01-15,515500.0,4,2,8126,2,0,2005,98059,47.4863,-122.14,10
17295,1870400605,2014-11-17,600000.0,4,2,7125,1,0,1908,98115,47.6725,-122.293,106
17296,4047200825,2014-10-11,400000.0,1,1,60984,1,0,1960,98019,47.7652,-121.903,54
17297,7304300430,2014-12-01,364000.0,4,1,11383,1,0,1947,98155,47.7429,-122.321,67
17298,8079010190,2014-06-26,440000.0,4,2,7526,2,0,1989,98059,47.5123,-122.15,25
17299,1453600182,2014-05-28,285000.0,2,1,6240,1,0,1954,98125,47.7257,-122.296,60
17300,9828700235,2015-04-01,669000.0,3,1,4500,1,0,1915,98112,47.6204,-122.292,100
17301,3448002285,2014-07-02,475000.0,4,2,13468,1,0,1962,98125,47.7139,-122.292,52
17302,2513500010,2015-05-04,747000.0,2,1,4000,1,0,1911,98103,47.6589,-122.341,104
17303,9284801100,2015-01-05,317000.0,3,1,5750,1,0,1981,98126,47.5532,-122.372,34
17304,8901000491,2014-08-28,390000.0,2,1,8164,1,0,1941,98125,47.7116,-122.311,73
17305,452002135,2015-04-22,1070000.0,4,2,5000,2,0,2012,98107,47.674,-122.371,3
17306,6610000591,2014-10-21,1205000.0,4,2,5500,1,0,1960,98107,47.6586,-122.358,54
17307,7518501025,2015-03-27,580000.0,3,1,5100,1,0,1908,98117,47.6831,-122.379,107
17308,6072400470,2014-11-13,518000.0,4,2,10244,1,0,1969,98006,47.5592,-122.178,45
17309,1865800250,2014-12-04,147500.0,3,1,6552,1,0,1969,98042,47.375,-122.117,45
17310,6072650250,2015-04-24,555000.0,4,2,8125,1,0,1965,98006,47.5429,-122.177,50
17311,8807900233,2014-06-30,427500.0,2,2,934,3,0,2008,98109,47.6341,-122.342,6
17312,3585901025,2014-06-13,1735000.0,3,2,32093,1,0,1982,98177,47.7624,-122.38,32
17313,9238440020,2014-07-17,265950.0,3,2,3840,2,0,2002,98042,47.374,-122.133,12
17314,9325800005,2014-12-01,247500.0,2,1,6046,1,0,1950,98133,47.7172,-122.34,64
17315,7520000020,2014-05-23,244000.0,4,1,8960,1,0,1943,98146,47.4972,-122.348,71
17316,3904920380,2015-03-23,578550.0,3,2,6602,2,0,1989,98029,47.5669,-122.012,26
17317,3630080430,2014-06-17,451000.0,4,2,3315,2,0,2005,98029,47.5532,-121.998,9
17318,8682262230,2014-08-26,489000.0,2,1,4220,2,0,2004,98053,47.7177,-122.034,10
17319,3326079016,2015-05-04,190000.0,2,1,1164794,1,0,1915,98014,47.6888,-121.909,100
17320,7214800430,2015-03-05,475000.0,3,3,18900,1,0,1978,98072,47.754,-122.144,37
17321,6430000275,2014-05-06,485000.0,3,2,4080,1,0,1905,98103,47.6872,-122.349,109
17322,1924079090,2014-10-16,530000.0,3,2,45738,2,0,1987,98027,47.5453,-121.957,27
17323,1509500380,2015-01-28,379000.0,4,2,10155,2,0,1994,98030,47.3842,-122.17,21
17324,9809000010,2015-01-06,1629000.0,5,2,16583,2,0,1964,98004,47.6458,-122.218,51
17325,8722101100,2015-03-19,739000.0,3,1,5160,1,0,1926,98112,47.6374,-122.304,89
17326,8651410670,2014-11-25,189950.0,3,1,6460,1,0,1969,98042,47.3665,-122.082,45
17327,3629830250,2014-12-22,637500.0,4,3,4468,2,0,1999,98029,47.546,-122.009,15
17328,868001435,2015-01-27,2225000.0,3,3,16740,1,0,1949,98177,47.7067,-122.38,66
17329,4168100020,2014-12-04,209950.0,3,1,8800,1,0,1963,98023,47.3212,-122.352,51
17330,814000020,2015-02-20,460000.0,3,1,7000,1,0,1944,98125,47.7132,-122.283,71
17331,7852010950,2014-10-20,543500.0,4,2,5835,2,0,1998,98065,47.5373,-121.87,16
17332,2395710010,2014-06-05,376000.0,4,2,5773,2,0,2005,98038,47.3772,-122.029,9
17333,3630000130,2014-10-28,430000.0,3,2,1703,2,0,2005,98029,47.5478,-121.999,9
17334,2105200010,2014-09-04,515000.0,4,2,39049,1,0,1953,98166,47.4413,-122.345,61
17336,5608030020,2015-02-03,600000.0,5,3,16846,2,0,1998,98027,47.5584,-122.089,17
17337,3404700080,2014-11-12,476800.0,3,1,43700,1,0,1919,98052,47.7265,-122.136,95
17338,1890000275,2015-04-29,815000.0,3,1,3570,2,0,1916,98105,47.6618,-122.325,99
17339,7852000010,2014-05-27,455600.0,3,2,8252,2,0,1998,98065,47.5382,-121.871,16
17340,5230300280,2014-05-15,270000.0,3,1,9514,1,0,1969,98059,47.4936,-122.105,45
17341,4232902335,2014-08-14,1200000.0,5,4,2800,3,0,1974,98119,47.6346,-122.364,40
17342,4232900250,2014-07-10,525000.0,2,1,3600,1,0,1903,98119,47.6358,-122.364,111
17343,1312930250,2014-05-28,242000.0,3,1,9645,1,0,1979,98198,47.4051,-122.29,35
17344,6446200305,2014-06-23,715000.0,4,2,30500,1,0,1960,98029,47.5535,-122.028,54
17345,7852020670,2015-04-02,475000.0,3,2,3938,2,0,1999,98065,47.5336,-121.867,16
17346,4475000170,2014-11-11,370000.0,4,3,5511,2,0,1999,98058,47.4286,-122.185,15
17347,7202360170,2014-05-23,788600.0,4,2,7200,2,0,2005,98053,47.6818,-122.025,9
17348,6146600185,2014-05-07,160000.0,2,1,13100,1,0,1912,98032,47.3877,-122.234,102
17349,2825079001,2014-08-14,800000.0,5,1,501376,2,0,1930,98014,47.6294,-121.911,84
17350,3905040780,2014-09-24,520000.0,4,3,5085,2,0,1992,98029,47.5693,-122.002,22
17351,2488200168,2014-07-18,725000.0,3,1,4000,2,0,1985,98136,47.5239,-122.388,29
17352,3336000170,2014-10-03,335000.0,4,1,6500,1,0,1914,98118,47.5282,-122.267,100
17353,8835700010,2015-01-16,919000.0,4,2,17133,1,0,1993,98075,47.5604,-122.027,22
17354,303800020,2015-05-13,425000.0,3,2,13929,2,0,1986,98092,47.3411,-122.197,29
17355,3971700670,2015-03-14,420000.0,5,2,14395,1,0,1983,98155,47.7723,-122.317,32
17356,2481610050,2014-11-24,905000.0,4,3,47959,2,0,1981,98072,47.733,-122.129,33
17357,4154304505,2014-09-19,435000.0,2,1,7200,1,0,1940,98118,47.5631,-122.271,74
17358,7202330170,2014-07-17,438000.0,3,2,3031,2,0,2003,98053,47.682,-122.034,11
17359,9430100020,2014-06-17,725000.0,4,2,7505,2,0,1994,98052,47.6846,-122.163,20
17360,2436700280,2014-05-28,840000.0,4,1,4000,2,0,1924,98105,47.666,-122.289,90
17361,7525211410,2014-07-15,425500.0,3,2,2752,2,0,1978,98052,47.6345,-122.108,36
17362,3760500514,2014-09-12,853505.0,3,2,14890,1,0,1985,98034,47.7019,-122.228,29
17363,4067600255,2014-05-22,398000.0,2,1,10945,1,0,1983,98010,47.3364,-122.033,31
17364,7853302130,2014-06-04,418500.0,3,2,4399,2,0,2007,98065,47.5415,-121.884,7
17365,811000050,2014-12-31,826000.0,3,1,5000,1,0,1929,98109,47.6312,-122.353,85
17366,8691330130,2014-06-11,742000.0,4,2,10986,2,0,1997,98075,47.5943,-121.981,17
17367,6623400050,2014-09-09,180000.0,4,1,18581,1,0,1924,98055,47.4336,-122.197,90
17368,9542801410,2015-01-14,286000.0,4,1,8400,2,0,1978,98023,47.3003,-122.373,37
17369,7202330190,2014-10-01,421200.0,3,2,3060,2,0,2003,98053,47.6821,-122.035,11
17370,3303950660,2014-07-31,390000.0,3,3,14141,1,0,1994,98038,47.3778,-122.033,20
17371,4140930010,2014-09-19,739000.0,4,2,6737,2,0,2002,98006,47.5656,-122.122,12
17372,2724069169,2014-07-24,499900.0,4,3,12196,2,0,1968,98027,47.5338,-122.033,46
17373,7979900430,2014-12-03,670000.0,3,2,13805,1,0,1950,98155,47.744,-122.292,64
17374,1338300010,2014-10-13,842500.0,3,2,3996,1,0,1910,98112,47.6321,-122.306,104
17375,5238800020,2014-12-08,492500.0,2,2,80400,2,0,1978,98070,47.4422,-122.505,36
17376,4154305575,2014-09-03,836500.0,3,2,7200,3,0,1996,98118,47.558,-122.265,18
17377,6821102385,2015-03-26,334000.0,2,1,1818,2,0,1945,98199,47.6485,-122.397,70
17378,6600410480,2014-08-28,179900.0,3,1,9920,1,0,1977,98042,47.3238,-122.14,37
17379,4146800050,2014-11-26,563000.0,3,2,5289,1,0,1940,98103,47.6881,-122.342,74
17380,3793500050,2015-03-03,310000.0,3,2,6300,2,0,2003,98038,47.3673,-122.031,12
17381,641900050,2014-08-19,335000.0,4,2,8817,1,0,1965,98133,47.7595,-122.356,49
17382,641900050,2015-02-06,499950.0,4,2,8817,1,0,1965,98133,47.7595,-122.356,50
17383,2402100715,2014-07-26,658500.0,2,1,5101,1,0,1927,98103,47.6872,-122.333,87
17384,1453602313,2014-10-29,297000.0,2,1,1650,3,0,1999,98125,47.7222,-122.29,15
17385,1890000225,2014-06-20,725000.0,6,1,4080,2,0,1917,98105,47.6629,-122.325,97
17386,7525900050,2014-12-05,780000.0,3,2,82031,1,0,1983,98074,47.6302,-122.069,31
17387,6413600290,2014-05-09,252500.0,3,1,6127,1,0,1947,98125,47.7192,-122.32,67
17388,952006728,2014-06-13,330000.0,3,2,1155,2,0,2005,98102,47.5617,-122.385,9
17389,1088801350,2015-02-10,525000.0,3,2,9610,1,0,1990,98011,47.7394,-122.204,25
17390,3575302759,2014-08-06,365000.0,2,1,7500,1,0,1982,98074,47.6186,-122.063,32
17391,3508100161,2015-03-27,500000.0,4,3,9104,2,0,1930,98116,47.5821,-122.401,85
17392,8651410190,2014-11-12,179950.0,3,1,4875,1,0,1969,98042,47.3648,-122.081,45
17393,1823099028,2014-07-22,440000.0,3,2,32379,1,0,2007,98045,47.4826,-121.698,7
17395,9414700020,2015-04-22,331000.0,4,3,5701,2,0,2005,98030,47.3623,-122.199,10
17396,2331300415,2014-06-20,780000.0,3,2,3000,2,0,1905,98103,47.6767,-122.351,109
17397,6815100380,2015-05-14,855000.0,3,1,4000,1,0,1965,98103,47.6854,-122.331,50
17398,7575610250,2014-10-14,225000.0,3,2,7739,1,0,1986,98003,47.3532,-122.304,28
17399,5153900080,2014-07-14,199000.0,3,1,9100,1,0,1966,98003,47.3331,-122.319,48
17400,7525410190,2014-05-02,550000.0,3,1,35200,1,0,1979,98075,47.5747,-122.035,35
17401,6819100020,2014-05-29,1425000.0,4,4,6000,2,0,1909,98109,47.6437,-122.356,105
17402,1868902745,2014-05-02,805000.0,3,2,4500,1,0,1929,98115,47.6747,-122.295,85
17403,3783100080,2014-06-04,261000.0,3,1,29308,1,0,1983,98042,47.3585,-122.067,31
17404,3327750020,2014-09-09,347000.0,3,1,9198,1,0,1968,98052,47.6889,-122.117,46
17405,1112700010,2014-06-19,390000.0,3,2,10240,1,0,1979,98034,47.7281,-122.232,35
17406,9269260420,2014-11-10,436000.0,4,2,3899,2,0,2000,98011,47.754,-122.217,14
17407,9286730020,2015-03-31,1802750.0,5,3,20005,1,0,1977,98004,47.6312,-122.224,38
17408,8673400190,2014-07-23,557000.0,3,2,1587,3,0,2004,98107,47.6693,-122.393,10
17409,1951600250,2015-04-06,135000.0,3,1,9600,1,0,1959,98032,47.3698,-122.297,56
17410,3296900280,2015-03-25,425000.0,3,2,14036,2,0,1993,98019,47.7334,-121.97,22
17411,5459000305,2015-04-08,648752.0,3,2,9953,1,0,1964,98040,47.5767,-122.233,51
17412,4122900020,2014-06-26,1388000.0,4,3,20001,1,0,1972,98004,47.6408,-122.212,42
17413,5212000020,2015-03-24,630100.0,4,2,11356,1,0,1977,98033,47.6999,-122.2,38
17414,1825079005,2014-06-09,739000.0,4,2,246114,2,0,1999,98014,47.6586,-121.962,15
17415,6450303235,2014-08-18,269000.0,3,1,2625,2,0,1986,98133,47.7316,-122.338,28
17416,7227501190,2015-04-27,250000.0,3,1,5038,1,0,1942,98056,47.496,-122.189,73
17417,7853300020,2015-03-20,475000.0,5,2,5298,2,0,2007,98065,47.5369,-121.887,8
17418,2922703235,2014-11-19,290000.0,1,1,5700,1,0,1916,98117,47.6846,-122.366,98
17419,6138000095,2014-11-18,219000.0,3,1,10639,1,0,1953,98002,47.3171,-122.219,61
17420,2356800020,2014-09-29,416000.0,2,1,6650,1,0,1918,98117,47.6914,-122.372,96
17421,5379805495,2015-04-13,179000.0,2,1,8914,1,0,1949,98188,47.4488,-122.274,66
17422,3861440010,2014-07-15,302000.0,4,2,9120,1,0,1988,98003,47.282,-122.303,26
17423,2505500009,2015-04-27,565000.0,4,2,8281,2,0,1961,98033,47.6689,-122.195,54
17424,3388000080,2015-04-22,281700.0,3,1,8316,1,0,1962,98031,47.3943,-122.198,53
17425,480000170,2014-06-27,480000.0,2,1,3420,1,0,1902,98103,47.661,-122.338,112
17426,2597650660,2014-10-13,775000.0,4,2,15358,2,0,1988,98027,47.5172,-122.053,26
17427,7304300470,2014-09-04,375000.0,3,1,11224,1,0,1947,98155,47.7444,-122.321,67
17428,7334600170,2014-10-13,345000.0,3,1,13860,2,0,1979,98045,47.4704,-121.747,35
17429,7222000244,2015-02-23,300000.0,3,3,9375,1,0,1977,98055,47.4655,-122.209,38
17430,9558020840,2015-04-22,364950.0,4,2,2992,2,0,2002,98058,47.4496,-122.12,13
17431,5592900020,2014-12-02,410000.0,3,3,7819,1,0,1956,98056,47.4821,-122.192,58
17432,8732190380,2015-04-14,231000.0,3,1,8817,1,0,1978,98023,47.3111,-122.396,37
17433,2249800080,2014-05-23,445000.0,3,2,8702,1,0,1987,98056,47.5168,-122.193,27
17434,2062600020,2014-07-08,530000.0,2,2,779,2,0,1975,98004,47.5959,-122.198,39
17435,7660100309,2014-12-26,353500.0,3,2,972,2,0,2008,98144,47.5872,-122.316,6
17436,6093900280,2014-05-07,209950.0,3,1,11130,1,0,1960,98003,47.3146,-122.323,54
17437,4154303125,2015-04-23,650000.0,3,1,7200,1,0,1950,98118,47.565,-122.274,65
17438,2695600005,2014-06-20,325000.0,2,1,4239,1,0,1948,98126,47.5319,-122.382,66
17439,3826500020,2014-08-28,257000.0,3,2,9516,1,0,1978,98030,47.3823,-122.166,36
17440,9238440130,2014-06-30,337000.0,4,2,5970,2,0,2002,98042,47.3745,-122.131,12
17441,3630030010,2014-09-26,541000.0,3,2,4038,2,0,2005,98029,47.5499,-121.998,9
17442,1592000130,2014-11-14,577500.0,3,2,10879,2,0,1984,98074,47.6217,-122.034,30
17443,2487200279,2014-11-24,560000.0,3,2,5128,1,0,1978,98136,47.5198,-122.389,36
17444,1959703070,2014-10-29,979700.0,5,3,5500,1,0,1927,98102,47.6507,-122.32,87
17445,4038700680,2014-07-25,750000.0,5,3,8560,1,0,1960,98008,47.6154,-122.115,54
17446,9390700095,2014-08-08,407500.0,2,1,2971,1,0,1923,98102,47.6358,-122.322,91
17447,6392003810,2014-05-23,530000.0,4,1,5000,1,0,1951,98115,47.684,-122.281,63
17448,7806210250,2015-04-06,235000.0,4,1,9350,1,0,1977,98002,47.292,-122.195,38
17449,2919200440,2015-04-07,715000.0,4,2,3840,1,0,1928,98117,47.6886,-122.359,87
17450,6751500185,2015-04-21,795000.0,5,3,10000,1,0,1957,98008,47.5878,-122.13,58
17451,5137300130,2014-05-09,465000.0,4,2,9653,1,0,1968,98023,47.3367,-122.335,46
17452,2744000010,2014-05-13,287600.0,3,2,8251,2,0,1990,98001,47.343,-122.28,24
17453,4279600010,2014-12-30,630000.0,6,3,9328,2,0,1982,98007,47.6025,-122.153,32
17454,2540830020,2015-04-01,445000.0,3,2,6449,1,0,1986,98011,47.7275,-122.232,29
17455,7214800190,2015-01-05,490000.0,4,2,16200,1,0,1978,98072,47.752,-122.144,37
17456,9169100185,2015-02-25,565000.0,3,1,5000,1,0,1954,98136,47.5257,-122.392,61
17457,859000022,2014-08-19,330000.0,3,2,1844,2,0,2008,98106,47.5248,-122.365,6
17458,1180005050,2014-12-18,463000.0,4,2,6000,1,0,1961,98178,47.495,-122.229,53
17459,3625700010,2014-05-06,1870000.0,5,4,15175,2,0,1969,98040,47.5309,-122.228,45
17460,7335400020,2014-06-26,219500.0,3,1,6710,1,0,1912,98002,47.3066,-122.217,102
17461,8902000050,2014-10-27,622200.0,3,1,7200,1,0,1959,98125,47.7062,-122.304,55
17462,1972200698,2014-05-28,474800.0,2,3,1243,3,0,2000,98103,47.6534,-122.353,14
17463,415100010,2014-06-11,465000.0,4,2,9702,1,0,1965,98133,47.7467,-122.339,49
17464,5500200010,2014-10-14,389950.0,3,1,9049,1,0,1966,98177,47.7776,-122.375,48
17465,1842390130,2014-10-24,650000.0,4,2,19864,2,0,1984,98052,47.7014,-122.122,30
17466,6362900007,2014-09-05,395000.0,3,2,2506,1,0,2003,98144,47.5962,-122.301,11
17467,5466380050,2014-12-19,304500.0,4,2,5202,2,0,2001,98031,47.388,-122.176,13
17468,7417700185,2015-03-14,307000.0,3,1,8484,1,0,1949,98155,47.7719,-122.31,66
17469,4127000050,2015-01-07,485000.0,3,2,7120,1,0,1938,98038,47.3729,-122.037,77
17470,8084900170,2014-10-23,1562000.0,5,3,16200,1,0,1960,98004,47.6326,-122.217,54
17471,2205700470,2015-01-22,650500.0,5,4,11412,2,0,1955,98006,47.5766,-122.151,60
17472,3629200020,2015-02-02,960000.0,4,2,10105,2,0,1986,98040,47.5328,-122.226,29
17473,6070800050,2015-02-13,710000.0,3,2,9160,2,0,1997,98006,47.5467,-122.181,18
17474,6329000185,2015-03-29,540000.0,3,2,23361,1,1,1912,98146,47.4997,-122.379,103
17475,8815400020,2014-07-24,601000.0,4,1,4200,1,0,1951,98115,47.6755,-122.285,63
17476,1742800430,2015-05-04,463828.0,5,1,13702,1,0,1965,98055,47.4883,-122.225,50
17477,5006000170,2015-02-11,293000.0,4,1,8308,1,0,1944,98166,47.4669,-122.355,71
17478,7202310010,2014-10-20,597500.0,3,2,4800,2,0,2002,98053,47.6849,-122.037,12
17479,323089005,2015-03-26,240000.0,2,1,45302,1,0,1932,98045,47.5105,-121.77,83
17480,1525079056,2014-05-02,284000.0,3,1,23103,1,0,1968,98014,47.6517,-121.906,46
17481,4140900050,2015-01-26,440000.0,4,1,10200,1,0,1966,98028,47.7638,-122.27,49
17482,7387500235,2014-05-15,340000.0,3,1,8136,1,0,1948,98106,47.5208,-122.364,66
17483,7387500235,2015-03-17,363000.0,3,1,8136,1,0,1948,98106,47.5208,-122.364,67
17484,3726800010,2014-07-14,270000.0,2,1,3600,1,0,1910,98144,47.5729,-122.31,104
17485,2621760290,2014-08-27,365000.0,4,2,6820,2,0,1997,98042,47.3695,-122.108,17
17486,6046401300,2014-06-09,428000.0,3,2,2550,1,0,1986,98103,47.6911,-122.35,28
17487,3326069026,2015-04-01,600000.0,3,1,57499,1,0,1988,98053,47.6989,-122.044,27
17488,6608500290,2014-10-24,405000.0,3,2,10200,1,0,1960,98033,47.7012,-122.166,54
17489,1862700290,2014-07-11,339900.0,4,2,9748,1,0,1981,98003,47.3363,-122.331,33
17490,4331000190,2014-12-23,275000.0,3,1,11250,1,0,1956,98166,47.4743,-122.341,58
17491,5101400994,2014-07-17,361600.0,2,1,6380,1,0,1941,98115,47.6914,-122.31,73
17492,1615900020,2015-03-20,325000.0,6,2,13950,2,0,1955,98030,47.3738,-122.226,60
17493,2804600005,2014-12-19,1050000.0,3,2,4077,1,0,1931,98112,47.6433,-122.3,83
17494,7431500280,2014-11-10,959750.0,4,3,50002,1,0,1957,98008,47.6205,-122.096,57
17495,6303401365,2014-06-03,210000.0,3,1,7962,1,0,1962,98146,47.5035,-122.36,52
17496,2817850290,2014-12-01,258000.0,3,2,7879,1,0,1998,98001,47.2634,-122.289,16
17497,3205100080,2014-07-08,468000.0,3,1,9848,1,0,1962,98056,47.539,-122.18,52
17498,2464400280,2015-05-04,710000.0,4,3,2910,2,0,1905,98115,47.6855,-122.321,110
17499,7889601300,2015-04-21,268000.0,3,1,6000,1,0,1941,98146,47.4913,-122.336,74
17500,8151600101,2015-01-16,115000.0,2,1,7252,1,0,1930,98146,47.5048,-122.365,85
17501,3764650010,2015-05-13,500000.0,3,2,4307,2,0,1998,98034,47.7326,-122.197,17
